cell_id_token,center_latitude,center_longitude,config_name
73,46.006332,-119.25065,config_1
74,38.98719,-94.57858,config_1
75,36.90198,-104.441284,config_1
76,32.43231,-104.23422,config_1
77,35.598732,-97.47145,config_1
78,40.73554,-100.17456,config_1
79,47.397503,-115.453255,config_1
80,37.7112,-97.23014,config_1
81,45.432583,-105.406784,config_1
82,35.872314,-97.41392,config_1
83,35.192715,-108.644394,config_1
84,32.75978,-96.601585,config_1
85,35.996853,-96.11965,config_1
86,46.1983,-123.86388,config_1
87,31.972311,-97.0776,config_1
88,44.636806,-112.540245,config_1
89,41.42059,-110.13803,config_1
90,37.97705,-100.82634,config_1
91,45.26478,-109.219795,config_1
92,34.660484,-96.79688,config_1
93,43.18323,-124.3701,config_1
94,39.588093,-95.37176,config_1
95,35.185757,-103.67324,config_1
96,44.3568,-121.15111,config_1
97,39.33959,-119.84601,config_1
98,42.40441,-122.97662,config_1
99,40.73092,-119.24767,config_1
100,30.196417,-97.58872,config_1
101,43.634193,-116.35109,config_1
102,43.53364,-121.463264,config_1
103,48.037457,-114.815506,config_1
104,36.44969,-95.30787,config_1
105,46.84897,-110.71828,config_1
106,33.966736,-104.581055,config_1
107,38.99751,-98.143555,config_1
108,35.259155,-96.685295,config_1
109,43.077217,-122.12139,config_1
110,43.43409,-109.42289,config_1
111,35.456795,-95.42658,config_1
112,39.049618,-95.3809,config_1
113,48.082413,-115.15232,config_1
114,47.16223,-113.44961,config_1
115,37.1975,-94.95827,config_1
116,31.21159,-98.3275,config_1
117,40.647827,-98.97629,config_1
118,39.749348,-101.90382,config_1
119,35.18897,-115.519775,config_1
120,35.654774,-105.95233,config_1
121,34.41473,-103.214935,config_1
122,45.451023,-122.70436,config_1
123,45.388508,-122.5987,config_1
124,46.015915,-112.68198,config_1
125,43.63461,-116.22489,config_1
126,40.81416,-97.38628,config_1
127,33.37441,-94.044014,config_1
128,43.50473,-112.024216,config_1
129,40.455383,-99.04683,config_1
130,38.478195,-95.26751,config_1
131,30.209478,-97.78717,config_1
132,44.897743,-110.41539,config_1
133,39.64124,-119.31412,config_1
134,38.334393,-96.75173,config_1
135,45.29958,-111.69198,config_1
136,40.048332,-96.4838,config_1
137,41.106647,-96.63529,config_1
138,41.107273,-104.10831,config_1
139,42.168365,-121.806915,config_1
140,34.19351,-96.56522,config_1
141,30.09334,-103.70243,config_1
142,44.13629,-116.10177,config_1
143,34.199017,-97.14713,config_1
144,37.38515,-117.13464,config_1
145,44.441555,-117.33497,config_1
146,36.224648,-96.7111,config_1
147,39.045544,-113.897766,config_1
148,35.086536,-101.674675,config_1
149,39.171257,-119.75475,config_1
150,45.600494,-111.19688,config_1
151,35.074738,-107.61533,config_1
152,34.646824,-96.63482,config_1
153,45.518787,-122.91574,config_1
154,43.841145,-110.47615,config_1
155,43.69536,-116.490425,config_1
156,36.48683,-116.418976,config_1
157,41.655354,-108.68828,config_1
158,41.145233,-95.9315,config_1
159,31.220259,-99.96452,config_1
160,45.023228,-108.261635,config_1
161,43.198277,-111.04041,config_1
162,40.845135,-96.617386,config_1
163,39.574997,-97.72614,config_1
164,36.458897,-108.01221,config_1
165,37.209972,-98.417625,config_1
166,37.100456,-101.683586,config_1
167,45.651337,-110.57762,config_1
168,44.492157,-107.68976,config_1
169,33.187634,-96.6398,config_1
170,32.944206,-96.95783,config_1
171,33.774662,-107.02304,config_1
172,42.997414,-100.58015,config_1
173,32.579056,-102.72616,config_1
174,46.661907,-113.16234,config_1
175,43.238285,-123.31683,config_1
176,43.482502,-114.27521,config_1
177,45.380882,-121.57617,config_1
178,36.044064,-115.03813,config_1
179,34.994213,-95.72049,config_1
180,32.79183,-96.841415,config_1
181,35.354874,-96.66996,config_1
182,44.803493,-111.175186,config_1
183,48.504665,-113.96434,config_1
184,44.85564,-122.78636,config_1
185,37.836994,-96.05367,config_1
186,29.680073,-95.52532,config_1
187,41.412178,-97.71316,config_1
188,32.731277,-96.67038,config_1
189,46.01495,-123.89787,config_1
190,32.086334,-96.441154,config_1
191,32.01676,-98.01342,config_1
192,45.815113,-116.23531,config_1
193,47.381184,-111.48969,config_1
194,41.94565,-111.409386,config_1
195,45.197712,-123.95117,config_1
196,41.497257,-96.15538,config_1
197,43.569813,-110.856674,config_1
198,38.425438,-96.1626,config_1
199,48.540775,-113.30671,config_1
200,43.367977,-111.23975,config_1
201,38.38035,-97.451004,config_1
202,46.17572,-111.45924,config_1
203,37.528023,-95.26949,config_1
204,35.860214,-94.99307,config_1
205,42.454376,-112.196045,config_1
206,39.61534,-119.70388,config_1
207,47.866997,-113.84297,config_1
208,39.329315,-94.92419,config_1
